"270168","11010192"
"275508","1930561923"
"275509","1729511503"
"138656","1930604215"
"270164","9235323"
"270166","9269502"
"270171","11010189"
"196292","1729266615"
"277119","1974026126"
"277120","1974099419"
"277124","1974102682"
"277125","1974046543"
"278063","989279"
"278070","7701138"
"279016","1974024301"
"279017","1974018600"
"279023","1974090303"
"279279","10404674"
"279280","10404674"
"279281","10404674"
"281454","1711314007"
"281896","1711314007"
"286305","9380902"
"292230","1713060292"
"292231","1713060292"
"292232","1713010666"
"292233","1713010666"
"292235","1713760392"
"292883","1930561923"
"292886","1930604215"
"296446","1713060292"
"296447","1713275166"
"296448","1713275166"
"298323","5132739"
"298507","11943010"
"298505","12286161"
"300896","14176808"
"301307","13448578"
"302373","9365651"
"306141","11752977"
"306142","11752977"
"306144","1718211569"
"306145","1718211569"
"306150","1718211593"
"306151","1718211593"
"306152","1718211593"
"306174","11590301"
"306511","13141502"
"306512","13141502"
"306513","13141502"
"306518","7738405"
"306551","13833720"
"306552","13833720"
"310141","13466686"
"310249","1713275176"
"310252","1725985242"
"310253","1803351107"
"310273","1718211593"
"310274","1718211593"
"313068","1732135766"
"313069","1732135766"
"313070","1732135766"
"313071","1732135765"
"313072","1732135765"
"313073","1732135765"
"313625","11590301"
"314095","1732622111"
"314097","1732622111"
"314098","1732622111"
"314099","1732622111"
"314100","1732622111"
"314170","13229627"
"319664","1718648866"
"319762","14229613"
"320004","7685564"
"320005","988288"
"320008","988287"
"318961","957270"
"324616","1967477876"
"324679","1715290097"
"324681","1715289988"
"325420","1718211569"
"325422","13141502"
"325423","11752983"
"325424","11752983"
"325425","11752983"
"325426","11752983"
"325792","10796383"
"325793","10796383"
"325859","7738405"
"326626","1972372612"
"326627","1972372612"
"326628","1972372691"
"326629","1972372691"
"326630","1972372691"
"326631","1972372691"
"326632","1972372691"
"326633","1972372691"
"308428","11133349"
"328316","1730162229"
"329602","9365651"
"329603","14049350"
"329604","9365651"
"329605","9365651"
"329606","9365651"
"329607","9365651"
"329608","9365651"
"329969","14020225"
"330149","12771860"
"330203","12771860"
"330289","508423"
"331559","8424226"
"329614","1842383471"
"331576","1824507618"
"331577","1824507637"
"331578","1824507637"
"331679","1824507593"
"331680","1824507593"
"332511","1730162229"
"332525","1730162229"
"333019","14019243"
"333020","14019243"
"333038","11752977"
"336166","13141502"
"336167","13141502"
"336178","11752983"
"336179","11752983"
"336418","10600218"
"336594","8353871"
"336596","13141508"
"336597","13141508"
"336598","13141508"
"336599","13141508"
"336638","10445590"
"336642","10445590"
"337067","7843609"
"337072","6908410"
"337293","1974094576"
"338725","1718992724"
"340533","1963340597"
"340879","7147559"
"340891","10968743"
"340487","13139837"
"341067","1733126039"
"332523","1730162229"
"341231","1716740850"
"341351","12260476"
"341352","1824507618"
"190338","12660464"
"342732","1884035624"
"343051","1711314007"
"343963","1972369552"
"343964","1972369552"
"345013","1725686370"
"346829","4990883"
"347675","12771860"
"348251","1730162229"
"349023","1730162229"
"350359","13779554"
"350360","14180116"
"350450","1976571448"
"350512","10462991"
"351017","1798191832"
"351207","12190961"
"251617","1711238330"
"211384","1974037899"
"283494","1728060875"
"289268","1732391234"
"301813","12333612"
"304001","1731263990"
"308212","10818752"
"311358","1723766221"
"315521","10599413"
"315295","1723854446"
"324644","1803351056"
"311966","11030992"
"326023","1729174996"
"329565","1729022400"
"329998","6139920"
"332340","1734372760"
"332383","1878462704"
"337938","1952777279"
"339976","12232181"
"339980","1583096"
"340046","1883523113"
"341212","1969039126"
"342642","12753127"
"343247","39608198"
"343813","1722664852"
"343869","39610182"
"347254","12409989"
"349364","14272952"
"349903","39065318"
"350379","39065357"
"350380","39065355"
"350674","1803351586"
"350675","1803351586"
"350676","1803351586"
"350677","1803351586"
"350728","13075049"
"350729","1718998811"
"216789","12462895"
"229340","41358262"
"250126","12473544"
"267149","1721539516"
"301765","12167391"
"301766","12295048"
"302828","42167330"
"302829","42167330"
"303663","12089172"
"308414","14016641"
"309321","42167330"
"309322","42167330"
"309323","42167330"
"309324","42167330"
"309325","42167330"
"309606","1867779391"
"311037","1867803089"
"301698","13946820"
"311366","1723403183"
"311371","12333854"
"311377","12320959"
"315204","35305226"
"316074","1905299071"
"317113","1732847997"
"305295","12173341"
"322521","1905297107"
"324707","1905297049"
"327268","42146017"
"328345","42046330"
"328467","10756604"
"330245","41451752"
"331039","1731627058"
"339844","1788420151"
"341297","1730162337"
"343212","42146064"
"343516","42167331"
"344170","42168304"
"344172","42168304"
"344173","42168304"
"344174","42168304"
"344176","42168304"
"344177","42168304"
"345192","37980625"
"348723","42046239"
"350577","42168210"
"350580","42168369"
"350739","36036100"
"350740","36036100"
"351351","32368486"
"351352","32368488"
"351353","32418122"
"351354","32299656"
"351355","32299657"
"351373","40652611"
"351374","40652613"
"351415","41451569"
"351416","41450539"
"351420","41451568"
"347197","10974960"
"258949","1721179053"
"279961","1721105484"
"287468","1721105202"
"300049","42046158"
"302105","1721179054"
"325368","42046154"
"325369","42046154"
"332785","42048149"
"340498","1721135542"
"343631","42168539"
"351380","42168894"
"307778","1927479062"
"308131","42048070"
"322686","31305167"
"323177","1807375971"
"327767","13955411"
"336667","1895224004"
"340427","1732241391"
"342843","1968884447"
"347009","42831086"
"347193","42830136"
"348393","42828476"
"348406","42168697"
"350743","1973699619"
"130465","13813369"
"258898","1712880570"
"244740","6070212"
"267157","1721104582"
"259228","1717915723"
"238238","13523388"
"300327","1732033140"
"305701","1722528928"
"306645","14186424"
"311373","12333074"
"312643","1727592826"
"313687","1713292367"
"316040","1732758728"
"316950","10567420"
"316039","13619349"
"324520","1729913640"
"321881","1714019470"
"326044","923073"
"326715","13577232"
"326988","1809969158"
"327724","8433196"
"327818","1715435582"
"329037","1716270401"
"204626","8282970"
"331334","10975218"
"329972","13779955"
"331710","11133820"
"329974","13779955"
"334077","1838549050"
"335842","42048296"
"335850","42046302"
"336656","1895224004"
"336150","10750571"
"336847","1732758736"
"337156","1730188276"
"338803","1954967420"
"339129","1838549050"
"339582","1969399896"
"340042","14255792"
"340822","1969397744"
"342917","1731955027"
"342920","1731955027"
"349562","1930090327"
"311855","8554635"
"349864","42166983"
"349866","42831503"
"349969","42168909"
"349970","42166977"
"349971","42168920"
"349973","42828494"
"350883","40822234"
"191654","10435248"
"228144","12904722"
"213118","12695226"
"246699","7281037"
"251085","1864187865"
"282222","1723426432"
"305351","12262842"
"312720","1717059205"
"312737","1806567365"
"322941","33222149"
"322527","7706049"
"322905","1732512085"
"322912","1804833741"
"322913","1804833736"
"326084","1806471679"
"326100","10992306"
"322917","1732506078"
"330279","1733189407"
"337234","1733189407"
"338734","10846278"
"339095","1965393558"
"339096","1965393267"
"342918","1731955027"
"342919","1731955027"
"342921","1731955027"
"343213","42146068"
"351421","39068854"
"251916","4845792"
"270167","9235322"
"306146","1718211569"
"306148","1718211569"
"310408","1716568627"
"311376","1721892346"
"235626","1729356349"
"284049","13430104"
"327326","9260276"
"330568","1729356697"
"329615","1842383471"
"333016","14019256"
"335058","10506632"
"336168","13141502"
"336160","1718211569"
"336169","13141502"
"336939","1733275046"
"337810","1971337573"
"338655","12885488"
"341163","1731815137"
"341164","1731815137"
"341165","1731815137"
"341166","1731815137"
"340140","13443652"
"346850","11752977"
"346851","11752977"
"348221","1718998820"
"348222","1718998820"
"347319","41449207"
"350862","43010022"
"267063","1711503837"
"292276","10374321"
"294906","1732391227"
"305542","1710502112"
"307946","1732123894"
"315339","1731010670"
"315698","1710665194"
"316046","1732432567"
"316047","1732488218"
"318952","42830128"
"302113","10995004"
"305387","1714785620"
"323178","1807375983"
"326011","4806419"
"326032","12350681"
"326061","1723520493"
"240034","10998600"
"326303","6414771"
"326310","1784884333"
"326311","1784884330"
"326468","1714271021"
"326942","1964573740"
"326999","1787354903"
"330156","1714271021"
"330191","8263396"
"330249","35301187"
"330252","35301188"
"330257","35305228"
"331860","1732031522"
"332901","32956492"
"335450","1731626979"
"336478","11866602"
"336798","44740152"
"337547","12424141"
"341132","44740144"
"341313","1733342227"
"344484","44779403"
"346101","44778319"
"347040","44778314"
"347239","44779377"
"351153","44768005"
"234366","1716099934"
"290644","42167943"
"290645","42168896"
"228875","858421"
"316939","43204117"
"326467","1714271021"
"331975","36427168"
"336189","1976650540"
"337415","44777515"
"340996","8520148"
"340998","7147632"
"341875","44779568"
"341942","44778502"
"344777","36382119"
"344947","44778500"
"344948","34371172"
"345191","42830474"
"347033","44779568"
"236624","13717432"
"267066","1711504645"
"346372","1967785250"
"349068","1737988975"
"236925","10975376"
"236926","10975376"
"241401","13014004"
"189932","1718733973"
"251073","1723147547"
"240259","12583001"
"264720","1583320"
"271471","13969980"
"247401","14230266"
"269810","12673495"
"264585","12429244"
"279542","1723381692"
"280387","14262506"
"281115","8515872"
"284525","13060987"
"289831","1729320309"
"266261","1712279409"
"266262","1712279409"
"305715","12021430"
"306208","14237241"
"310409","1722188554"
"311370","1746659744"
"312506","7869836"
"312920","8270614"
"312997","1002226"
"313452","2552007"
"314578","8425422"
"314586","12845519"
"314747","1963462321"
"315655","1728581318"
"315927","1729356313"
"316391","13957319"
"316392","13957321"
"316478","1964808640"
"317878","7756380"
"259577","1716832352"
"319188","2497848"
"321187","44914262"
"321598","1803029555"
"322739","39608906"
"208080","10991608"
"300491","1562575"
"311838","1713922927"
"319931","10788219"
"323180","1807362373"
"326330","12411045"
"203978","10975234"
"326698","1778381026"
"326699","1778381026"
"259004","1717369948"
"326897","12341853"
"326907","11613471"
"327235","1710760072"
"327339","10858226"
"327693","12117651"
"316201","11028619"
"328342","34844566"
"329999","1731362938"
"331222","1724727168"
"331391","11909817"
"331412","1715435582"
"311144","1718197638"
"331809","13229759"
"311799","13631467"
"331727","1731626977"
"333058","1733182687"
"333162","14243939"
"335911","13926628"
"335983","1712877093"
"336026","13581781"
"336412","1883494441"
"336648","1749374651"
"311275","1715203936"
"311558","1722296154"
"331726","1718123593"
"336262","11151646"
"336751","1971330445"
"337944","1903416218"
"339219","1723217779"
"339989","1732368175"
"208073","9324984"
"342252","1829678415"
"344920","1968349391"
"348506","47419013"
"349259","13194629"
"346469","36418271"
"350858","44769001"
"189906","11885431"
"190113","13851258"
"198372","7876064"
"235643","13884609"
"240225","9272431"
"251145","13061000"
"267115","14147496"
"232006","13842161"
"280826","1721105365"
"299041","1730128264"
"313673","1713855942"
"313676","1715106218"
"319046","1728183760"
"326346","1733272684"
"316195","13586513"
"334183","1728147472"
"334184","1728147472"
"336674","1868591532"
"336153","1864030130"
"336154","1864030130"
"336156","1864030130"
"336995","1732773349"
"342304","50916002"
"342305","44769001"
"321695","285131"
"347159","42830475"
"347986","1971337749"
"191354","10435243"
"266825","10962402"
"207809","52849898"
"299391","1719153245"
"321158","1942225505"
"347242","42968284"
"207829","32975079"
"238306","52849899"
"290643","42831160"
"306098","55277283"
"309591","1912081481"
"347438","1727842839"
"348347","13865966"
"349037","13865966"
"350488","33210097"
"350652","1970442076"
"350653","1970440947"
"351282","54302352"
"311044","1912101308"
"253254","14009185"
"260699","1710607394"
"245459","12750820"
"225917","10408115"
"278384","40657951"
"289263","1906605179"
"298218","1912101721"
"307846","4858069"
"318328","1716322582"
"316293","1732758733"
"311175","1723808705"
"326193","10787938"
"328094","14252874"
"331417","1803400838"
"331434","13332913"
"332107","13332913"
"205715","11031977"
"340527","1910116699"
"342223","1715448624"
"343303","6261424"
"336912","1880109105"
"233528","10846555"
"253529","10554685"
"259150","12502197"
"260296","12715231"
"266971","1717942266"
"284416","6414335"
"309817","2063118"
"309971","1730972715"
"310219","13442579"
"310220","9350156"
"310372","1731599276"
"311274","14216355"
"311816","11029525"
"311821","1960035183"
"311825","1732033070"
"318382","1729139389"
"321707","13953570"
"331036","1731626979"
"331708","11616235"
"332413","1721956648"
"332696","1729218133"
"333211","1731460032"
"333215","12824768"
"333347","1710931844"
"333366","1731626979"
"333456","10564286"
"333726","1825789544"
"336161","11752985"
"336586","1716428071"
"336851","14243575"
"339196","1838549050"
"340028","12887404"
"340186","10689558"
"340212","1721284952"
"340216","1731341064"
"341312","1800938199"
"341616","1867675365"
"341649","1711565709"
"342067","13237907"
"342225","1950138765"
"342687","1721189337"
"342733","1731351912"
"342819","1949158502"
"343299","1809509631"
"343476","1810776737"
"343641","11592154"
"344478","1713637144"
"344941","1968204621"
"345127","1729159961"
"346209","32804092"
"346570","1881925204"
"346840","1949545831"
"348770","1964100839"
"348840","1731086543"
"349162","13828670"
"349231","8492254"
"349900","12934367"
"349901","7269265"
"349976","1838519456"
"350125","1973271726"
"350271","1967155514"
"350355","8288867"
"350464","1972051879"
"350499","1965398026"
"350514","7322734"
"350515","13865956"
"350521","1807960465"
"350522","1723951669"
"350524","1969038982"
"350525","1969038969"
"350528","14195511"
"350539","10435772"
"350544","1723385639"
"350548","12430613"
"350549","12021324"
"350616","1717320206"
"350626","1809239559"
"350628","37980119"
"350638","1869906595"
"350697","1725687234"
"350811","37981505"
"350812","36586066"
"350891","34060274"
"350936","13413788"
"350937","1807277539"
"350940","1784175186"
"350943","1722498030"
"350945","1803350961"
"350946","1803350961"
"350956","1806587381"
"350978","1732135342"
"350980","7157439"
"351024","4870267"
"351041","1732537444"
"351042","1732537443"
"351044","1732981482"
"351046","1732658053"
"351048","1732537441"
"351050","1732537442"
"351051","1732537442"
"351052","1732537442"
"351054","12378455"
"351181","35575965"
"351183","1803489132"
"351471","1728542459"
"351474","1721949203"
"351477","10539109"
"351495","6196451"
"351496","1624373"
"351497","1779718404"
"351499","1725647154"
"351500","1627514"
"351502","9367959"
"351503","9389384"
"351504","10515701"
"351505","35575921"
"351540","1722775463"
"351544","1949605879"
"351548","13536299"
"351549","13536296"
"351550","10995203"
"351553","38305468"
"351554","38304386"
"351556","4676887"
"351559","1579496"
"351560","1579496"
"351563","34848390"
"351564","39608761"
"351565","39066764"
"351566","33222290"
"351569","33178096"
"351570","33208153"
"351574","1721676935"
"351578","1971022932"
"351579","1971022932"
"351580","9334869"
"351582","4676705"
"351585","40838994"
"351586","10385504"
"351587","10385517"
"351588","10385517"
"351589","1721085867"
"351590","1718123573"
"351591","1723583577"
"351625","42929145"
"351627","1727845181"
"351628","1765858952"
"351631","1940579546"
"351632","36576009"
"351635","12693586"
"351636","1725647222"
"351641","1971000814"
"351643","1967487442"
"351644","1811078664"
"351645","13964622"
"351646","1967784605"
"351647","1971905763"
"351649","7330951"
"351650","953742"
"351651","953734"
"351670","13969682"
"351682","14259020"
"351686","13800632"
"351694","8366707"
"351697","1967980993"
"351698","1967980993"
"351699","1967980993"
"351700","1967980993"
"351703","1973803591"
"351704","4734532"
"351705","4734534"
"351706","4734533"
"351715","1967865009"
"351717","1783553864"
"351719","1964205780"
"351720","1964837907"
"351721","1964837908"
"351727","1732033080"
"351728","12905935"
"351729","12809983"
"351730","12809978"
"351731","12809986"
"351733","39068712"
"351735","34497000"
"351747","12802334"
"351749","12254140"
"351751","13841617"
"351752","10706130"
"351753","10499963"
"351757","1769664897"
"351760","1769488713"
"351761","1769668104"
"351774","7696393"
"351775","119324"
"351776","454002"
"351778","1728257760"
"351785","6059429"
"351788","4740559"
"351791","10604039"
"351792","12715568"
"351794","1725712182"
"351795","638875"
"351799","1728853848"
"351805","9283449"
"351809","33211001"
"351812","1795690167"
"351817","1728225880"
"351822","12706007"
"351825","1721636017"
"351830","1728110857"
"351838","1726891143"
"351842","11148500"
"351844","10958396"
"351845","12718542"
"351846","12649790"
"351847","11148514"
"351848","14049063"
"351851","1710761211"
"351854","12857662"
"351856","12854986"
"351858","11148771"
"351861","8543168"
"351864","11749918"
"351867","8333024"
"351869","11547911"
"351873","1728360712"
"351874","6937802"
"351875","10577204"
"351878","13095961"
"351879","13095961"
"351880","1711156871"
"351881","12932247"
"351882","12406152"
"351883","962296"
"351884","1751399"
"351885","9260635"
"351886","10765677"
"351887","7923344"
"351888","1732493709"
"351889","10400407"
"351890","7851548"
"351893","1962871870"
"351895","11155176"
"351896","999087"
"351898","10667600"
"351899","11152163"
"351900","1803494394"
"351901","1713765169"
"351902","12457681"
"351903","12457683"
"351904","12457679"
"351911","12458598"
"351912","12458605"
"351913","12807065"
"351914","13323809"
"351918","1732135314"
"351919","12441195"
"351927","6135703"
"351930","39066082"
"351943","10435236"
"351953","1723739563"
"351957","40657483"
"351958","40656589"
"351961","1975040484"
"351962","42167036"
"351964","1731626996"
"351965","1731626996"
"351967","1731627058"
"351969","40821752"
"351973","38453113"
"351974","1732965386"
"351975","36382001"
"351976","33209161"
"351980","36020286"
"351982","8432210"
"351983","12494078"
"351985","33166069"
"351987","33166085"
"351990","42047020"
"352003","10401153"
"352015","1727020230"
"352018","12637909"
"352021","40381519"
"352022","1712126407"
"352029","1716622137"
"352031","8229451"
"352036","1719611870"
"352037","2520067"
"352039","44779384"
"352040","44777313"
"352041","11009796"
"352043","10493734"
"352045","10493734"
"352047","8228976"
"352048","10493735"
"352050","1942970910"
"352052","1867678513"
"352053","1810203029"
"352054","1713772584"
"352055","1803351256"
"352056","1728782615"
"352057","1973106284"
"352058","1965032418"
"352059","1973106283"
"352060","1965032395"
"352061","1965032461"
"352062","1965032543"
"352068","1942243626"
"352069","1806572727"
"352070","36145552"
"352088","9254652"
"352089","1778019949"
"352091","1968781305"
"352092","11618767"
"352093","11847761"
"352094","1968779596"
"352095","7305136"
"352097","1968779017"
"352098","1968779226"
"352099","1968781145"
"352100","8469980"
"352101","7880607"
"352104","10399505"
"352108","42046238"
"352109","1732136750"
"352111","1971031007"
"352124","1973165594"
"352125","1973167513"
"352132","13223068"
"352133","1842155639"
"352137","1721870516"
"352145","953742"
"352146","30901020"
"352153","8349198"
"352154","4588643"
"352155","4588640"
"352156","11906256"
"352158","11906258"
"352159","10492462"
"352160","2420128"
"352163","8516754"
"352174","1951776510"
"352175","1715513492"
"352177","1832081077"
"352178","34528323"
"352179","34526343"
"352182","1787140541"
"352183","1732329314"
"352184","1712216608"
"352185","1730362014"
"352188","1803351104"
"352191","1729622008"
"352192","1732331235"
"352193","1810534130"
"352194","1809239527"
"352195","1766321268"
"352197","1967909190"
"352198","1972096779"
"352200","1964517674"
"352201","1961154289"
"352204","1961149840"
"352205","1976543262"
"352206","1853520157"
"352207","1724284029"
"352208","13542441"
"352209","1724357674"
"352210","1961150980"
"352211","1718111060"
"352213","1727845028"
"352216","10732524"
"352217","13841690"
"352218","6389766"
"352219","1710469906"
"352220","10732526"
"352222","1976541116"
"352223","7008159"
"352233","1722466473"
"352234","1810534131"
"352236","11134197"
"352242","1716809130"
"352262","1810249951"
"352263","1725557867"
"352278","43054386"
"352285","1721850455"
"352286","1718654157"
"352296","12571778"
"352299","1787140519"
"352300","12651154"
"352305","13717188"
"352306","14015250"
"352307","14015251"
"352310","44778316"
"352317","6839220"
"352318","1732414572"
"352333","10846865"
"352335","10833015"
"352337","1723200734"
"352338","12901334"
"352339","12901335"
"352340","1964839733"
"352341","7334306"
"352342","1838549099"
"352344","11749929"
"352346","1868415872"
"352347","1724627417"
"352348","1974900307"
"352349","1914879537"
"352350","14179057"
"352352","14179057"
"352353","14179057"
"352356","1784175178"
"352357","1784175178"
"352360","10584168"
"352362","1721921990"
"352366","1721866292"
"352367","1721866292"
"352369","36145552"
"352371","10588028"
"352373","11870168"
"352374","8366514"
"352376","10663442"
"352377","6418847"
"352380","8431237"
"352382","1903650147"
"352384","1887125226"
"352385","1949929102"
"352386","7942255"
"352390","10381609"
"352399","10539422"
"352401","1625669"
"352403","12716148"
"352404","13753535"
"352407","13579556"
"352411","6309360"
"352412","1954190953"
"352413","12458446"
"352414","12458447"
"352415","14279652"
"352421","1733187150"
"352422","1806572804"
"352423","1721681749"
"352424","10828606"
"352426","10597964"
"352427","10575136"
"352428","1731190828"
"352429","1729867480"
"352430","1715985506"
"352431","1810203029"
"352433","10692173"
"352434","1713882550"
"352436","40652703"
"352437","1963593170"
"352440","1726067846"
"352442","33177082"
"352443","9279669"
"352445","4829988"
"352446","6295577"
"352448","34528437"
"352449","13141537"
"352451","38306871"
"352452","55278561"
"352453","3960607"
"352454","1829576504"
"352457","1712279409"
"352458","1712279409"
"352460","1712279409"
"352463","1606157"
"352466","1911400336"
"352467","1973565545"
"352468","1911400327"
"352469","10695184"
"352471","1973563801"
"352472","1973560165"
"352473","1718654157"
"352474","30017040"
"352475","10847307"
"352476","1731464642"
"352478","1729123634"
"352479","1731504463"
"352481","40822981"
"352482","40822983"
"352483","35301354"
"352484","1974949511"
"352485","40822437"
"352487","40821404"
"352491","40822403"
"352492","36418140"
"352494","40838218"
"352495","40821394"
"352497","36425200"
"352498","36418130"
"352501","40822398"
"352502","41264069"
"352504","1731626979"
"352505","12850184"
"352508","33214008"
"352510","33209162"
"352511","33208160"
"352513","10976764"
"352514","10976766"
"352517","1724880405"
"352520","13838642"
"352521","13838643"
"352522","1718999503"
"352524","1895080547"
"352537","1803351352"
"352538","1803351351"
"352539","1722291849"
"352540","1728174203"
"352541","1927289110"
"352543","1730841821"
"352544","1730841802"
"352545","1927289080"
"352546","1927289079"
"352550","1722306423"
"352551","6300080"
"352552","1971022694"
"352554","31169716"
"352556","11614585"
"352560","11616136"
"352567","6128343"
"352569","10993946"
"352571","11143080"
"352578","4550378"
"352583","4823413"
"352601","36145542"
"352603","36146626"
"352604","36146626"
"352605","36382001"
"352606","1973558406"
"352612","11114579"
"352615","7154301"
"352616","11992293"
"352617","6989317"
"352636","35575965"
"352637","1972238125"
"352639","13738213"
"352643","36425344"
"352644","36427291"
"352645","1967473483"
"352653","38273191"
"352654","73"
"352655","1971330561"
"352656","6517873"
"352666","1949647614"
"352667","1742483969"
"352678","7962858"
"352679","7867558"
"352680","2405823"
"352684","10416600"
"352686","1723843273"
"352689","7335256"
"352690","13556341"
"352692","962029"
"352693","14177443"
"352694","1712454066"
"352706","1733066972"
"352707","1733066972"
"352708","1733066972"
"352709","1731468991"
"352710","1731597717"
"352711","1731597717"
"352715","1718337685"
"352716","1718337685"
"352719","1718337753"
"352720","14047773"
"352722","1710928511"
"352723","39610840"
"352724","39610840"
"352725","4549231"
"352726","6166373"
"352728","1795690067"
"352729","1832329485"
"352732","13736438"
"352733","13890501"
"352734","7348107"
"352736","1870809667"
"352737","1732580541"
"352738","1870809523"
"352739","1870809932"
"352740","1870809854"
"352741","1870809527"
"352742","1870809558"
"352743","1870809647"
"352744","1870809714"
"352745","1870810442"
"352746","1870810176"
"352747","1870809706"
"352748","1870872338"
"352753","1970967483"
"352755","1967784606"
"352756","1967477772"
"352757","42167071"
"352758","42167067"
"352759","42167066"
"352760","1723133546"
"352762","1628454"
"352763","10735651"
"352774","1949929161"
"352775","1949929003"
"352776","1949929056"
"352777","1949929146"
"352778","1949929077"
"352780","1949929026"
"352782","1949929047"
"352789","1879797663"
"352790","31309582"
"352792","14002887"
"352793","1911166464"
"352803","42167498"
"352805","38452247"
"352810","1806569368"
"352812","1721681030"
"352823","638853"
"352824","1592898"
"352828","1886195273"
"352839","35251037"
"352841","35251039"
"352842","33223783"
"352843","33177091"
"352847","1729226349"
"352859","10557851"
"352861","42168922"
"352862","42167944"
"352872","14112071"
"352875","38452212"
"352876","47667151"
"352877","1719563615"
"352878","9346262"
"352880","6006091"
"352882","1965533529"
"352884","33209178"
"352886","36427291"
"352887","36425344"
"352888","1965191955"
"352889","1971026730"
"352891","432880"
"352892","42930060"
"352896","1727923668"
"352897","1717497405"
"352898","13934279"
"352900","1732702902"
"352902","6098083"
"352908","5001009"
"352909","1014430"
"352910","10499949"
"352917","1732781157"
"352918","1732781246"
"352919","1732781219"
"352921","1953025525"
"352923","1711966902"
"352924","1719220356"
"352925","1733127430"
"352931","1969289531"
"352932","1969289482"
"352934","1969289484"
"352940","11756784"
"352941","1729648705"
"352942","1730989228"
"352947","8465587"
"352950","1730091823"
"352951","1734670225"
"352955","1936620221"
"352957","1784171283"
"352960","1721911219"
"352962","8546149"
"352963","1731207216"
"352964","10668651"
"352966","33223006"
"352968","1721886203"
"352969","1721886203"
"352970","1721886203"
"352971","1721592841"
"352972","1721592793"
"352974","13478582"
"352979","1723808762"
"352980","11009077"
"352981","13924639"
"352982","12939634"
"352983","47419727"
"352986","39919991"
"352987","6168082"
"352989","6168082"
"352990","6168082"
"352991","6168082"
"352993","6168082"
"352995","1631634"
"352996","1631634"
"352997","1631634"
"352999","34066227"
"353002","34066225"
"353004","8229451"
"353005","10388938"
"353007","36020279"
"353009","1713716108"
"353010","1713716096"
"353011","40381521"
"353013","1857099766"
"353014","35252082"
"353015","35252082"
"353016","39608759"
"353017","39608759"
"353018","44914256"
"353019","44899354"
"353020","38453090"
"353021","1967877322"
"353022","1857105430"
"353023","1968632118"
"353024","55277626"
"353025","1857105430"
"353026","1857105189"
"353027","1863342961"
"353031","1730099829"
"353032","1783145250"
"353035","39608574"
"353037","39609562"
"353039","39610628"
"353040","47667043"
"353041","47667080"
"353042","47837040"
"353044","40657566"
"353045","1958171785"
"353047","30898290"
"353048","30898290"
"353049","1733126025"
"353050","1967824133"
"353051","1975045350"
"353052","14188586"
"353053","43204020"
"353054","43204031"
"353055","43052985"
"353061","32996178"
"353063","41451189"
"353066","38460098"
"353067","38460109"
"353068","1721956648"
"353069","1721956648"
"353309","1810551040"
"353310","1973553834"
"353311","1729354923"
"353312","1733275727"
"353313","1857105189"
"353314","1733126037"
"353315","1733307170"
"353318","1733307170"
"353319","33175036"
"353321","1733307170"
"353322","32914447"
"353324","13969682"
"353331","1724789819"
"353332","1724358315"
"353333","1809238055"
"353335","1731629673"
"353337","1912678549"
"353338","1963725210"
"353339","1963724115"
"353345","1949718741"
"353349","1732508752"
"353364","4681587"
"353365","7283051"
"353366","7282810"
"353367","13737446"
"353369","1722845954"
"353372","10659897"
